event_contract	subtype	expiration_date	date	start_price	high_price	low_price	end_price	settlement_price	pair_quantity	open_interest	vwap
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/12/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/12/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/12/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/12/2024	0.88	0.88	0.87	0.87	0.87	15	70	0.88
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/12/2024	0.13	0.14	0.13	0.14	0.14	15	70	0.13
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/12/2024	0	0	0	0		0	0	0
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/12/2024	0	0	0	0		0	0	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/12/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/12/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/12/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/12/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/12/2024	0	0	0	0		0	0	0
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/12/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/13/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/13/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/13/2024	0.96	0	0	0.96	0.96	0	320	0
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/13/2024	0.05	0	0	0.05	0.05	0	320	0
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/13/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/13/2024	0.18	0	0	0.18	0.18	0	100	0
UNR_1224_3.9	YES	2025-01-03T07:30:00-06:00	8/13/2024	0.73	0	0	0.73	0.73	0	50	0
UNR_1224_3.9	NO	2025-01-03T07:30:00-06:00	8/13/2024	0.28	0	0	0.28	0.28	0	50	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/13/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/13/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	8/13/2024	0.69	0	0	0.69	0.69	0	20	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/13/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/13/2024	0.89	0.89	0.89	0.89	0.89	10	80	0.89
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/13/2024	0.12	0.12	0.12	0.12	0.12	10	80	0.12
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/13/2024	0	0	0	0		0	0	0
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/13/2024	0	0	0	0		0	0	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/13/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/14/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/14/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/14/2024	0.97	0.99	0.97	0.99	0.99	30	350	0.98
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/14/2024	0.04	0.04	0.02	0.02	0.02	30	350	0.03
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/14/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/14/2024	0.18	0	0	0.18	0.18	0	100	0
UNR_1224_3.9	YES	2025-01-03T07:30:00-06:00	8/14/2024	0.73	0	0	0.73	0.73	0	50	0
UNR_1224_3.9	NO	2025-01-03T07:30:00-06:00	8/14/2024	0.28	0	0	0.28	0.28	0	50	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/14/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/14/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	8/14/2024	0.69	0	0	0.69	0.69	0	20	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/14/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/14/2024	0.89	0	0	0.89	0.89	0	80	0
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/14/2024	0.12	0	0	0.12	0.12	0	80	0
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/14/2024	0	0	0	0		0	0	0
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/14/2024	0	0	0	0		0	0	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/14/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/15/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/15/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/15/2024	0.99	0	0	0.99	0.99	0	350	0
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/15/2024	0.02	0	0	0.02	0.02	0	350	0
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/15/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/15/2024	0.18	0	0	0.18	0.18	0	100	0
UNR_1224_3.9	YES	2025-01-03T07:30:00-06:00	8/15/2024	0.73	0	0	0.73	0.73	0	50	0
UNR_1224_3.9	NO	2025-01-03T07:30:00-06:00	8/15/2024	0.28	0	0	0.28	0.28	0	50	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/15/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/15/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	8/15/2024	0.69	0	0	0.69	0.69	0	20	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/15/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/15/2024	0.9	0.9	0.9	0.9	0.9	10	90	0.9
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/15/2024	0.11	0.11	0.11	0.11	0.11	10	90	0.11
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/15/2024	0	0	0	0		0	0	0
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/15/2024	0	0	0	0		0	0	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/15/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/16/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/16/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/16/2024	0.99	0	0	0.99	0.99	0	350	0
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/16/2024	0.02	0	0	0.02	0.02	0	350	0
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/16/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/16/2024	0.18	0	0	0.18	0.18	0	100	0
UNR_1224_3.9	YES	2025-01-03T07:30:00-06:00	8/16/2024	0.87	0.87	0.87	0.87	0.87	10	60	0.87
UNR_1224_3.9	NO	2025-01-03T07:30:00-06:00	8/16/2024	0.14	0.14	0.14	0.14	0.14	10	60	0.14
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/16/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/16/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	8/16/2024	0.69	0	0	0.69	0.69	0	20	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/16/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/16/2024	0.92	0.92	0.92	0.92	0.92	10	100	0.92
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/16/2024	0.09	0.09	0.09	0.09	0.09	10	100	0.09
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/16/2024	0.76	0.78	0.76	0.78	0.78	30	30	0.77
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/16/2024	0.25	0.25	0.23	0.23	0.23	30	30	0.24
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/16/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/17/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/17/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/17/2024	0.99	0	0	0.99	0.99	0	350	0
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/17/2024	0.02	0	0	0.02	0.02	0	350	0
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/17/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/17/2024	0.18	0	0	0.18	0.18	0	100	0
UNR_1224_3.9	YES	2025-01-03T07:30:00-06:00	8/17/2024	0.87	0	0	0.87	0.87	0	60	0
UNR_1224_3.9	NO	2025-01-03T07:30:00-06:00	8/17/2024	0.14	0	0	0.14	0.14	0	60	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/17/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/17/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	8/17/2024	0.69	0	0	0.69	0.69	0	20	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/17/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/17/2024	0.92	0	0	0.92	0.92	0	100	0
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/17/2024	0.09	0	0	0.09	0.09	0	100	0
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/17/2024	0.78	0	0	0.78	0.78	0	30	0
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/17/2024	0.23	0	0	0.23	0.23	0	30	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/17/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/18/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/18/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/18/2024	0.99	0	0	0.99	0.99	0	350	0
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/18/2024	0.02	0	0	0.02	0.02	0	350	0
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/18/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/18/2024	0.18	0	0	0.18	0.18	0	100	0
UNR_1224_3.9	YES	2025-01-03T07:30:00-06:00	8/18/2024	0.87	0	0	0.87	0.87	0	60	0
UNR_1224_3.9	NO	2025-01-03T07:30:00-06:00	8/18/2024	0.14	0	0	0.14	0.14	0	60	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/18/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/18/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	8/18/2024	0.69	0	0	0.69	0.69	0	20	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/18/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/18/2024	0.92	0	0	0.92	0.92	0	100	0
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/18/2024	0.09	0	0	0.09	0.09	0	100	0
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/18/2024	0.78	0	0	0.78	0.78	0	30	0
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/18/2024	0.23	0	0	0.23	0.23	0	30	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/18/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/19/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/19/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/19/2024	0.99	0	0	0.99	0.99	0	350	0
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/19/2024	0.02	0	0	0.02	0.02	0	350	0
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/19/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/19/2024	0.18	0	0	0.18	0.18	0	100	0
UNR_1224_3.9	YES	2025-01-03T07:30:00-06:00	8/19/2024	0.87	0	0	0.87	0.87	0	60	0
UNR_1224_3.9	NO	2025-01-03T07:30:00-06:00	8/19/2024	0.14	0	0	0.14	0.14	0	60	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/19/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/19/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	8/19/2024	0.69	0	0	0.69	0.69	0	20	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/19/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/19/2024	0.93	0.93	0.93	0.93	0.93	10	110	0.93
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/19/2024	0.08	0.08	0.08	0.08	0.08	10	110	0.08
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/19/2024	0.78	0	0	0.78	0.78	0	30	0
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/19/2024	0.23	0	0	0.23	0.23	0	30	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/19/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/19/2024	0.84	0.84	0.84	0.84	0.84	10	10	0.84
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/19/2024	0.17	0.17	0.17	0.17	0.17	10	10	0.17
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/20/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/20/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/20/2024	0.99	0	0	0.99	0.99	0	350	0
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/20/2024	0.02	0	0	0.02	0.02	0	350	0
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/20/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/20/2024	0.18	0	0	0.18	0.18	0	100	0
UNR_1224_3.9	YES	2025-01-03T07:30:00-06:00	8/20/2024	0.87	0	0	0.87	0.87	0	60	0
UNR_1224_3.9	NO	2025-01-03T07:30:00-06:00	8/20/2024	0.14	0	0	0.14	0.14	0	60	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/20/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/20/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	8/20/2024	0.69	0	0	0.69	0.69	0	20	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	8/20/2024	0.32	0	0	0.32	0.32	0	20	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0824_4.0	YES	2024-09-06T07:30:00-05:00	8/20/2024	0.93	0	0	0.93	0.93	0	110	0
UNR_0824_4.0	NO	2024-09-06T07:30:00-05:00	8/20/2024	0.08	0	0	0.08	0.08	0	110	0
UNR_1224_4.0	YES	2025-01-03T07:30:00-06:00	8/20/2024	0.78	0	0	0.78	0.78	0	30	0
UNR_1224_4.0	NO	2025-01-03T07:30:00-06:00	8/20/2024	0.23	0	0	0.23	0.23	0	30	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0924_4.0	YES	2024-10-04T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0924_4.0	NO	2024-10-04T07:30:00-05:00	8/20/2024	0	0	0	0		0	0	0
UNR_0824_4.1	YES	2024-09-06T07:30:00-05:00	8/20/2024	0.84	0	0	0.84	0.84	0	10	0
UNR_0824_4.1	NO	2024-09-06T07:30:00-05:00	8/20/2024	0.17	0	0	0.17	0.17	0	10	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	8/21/2024	0.3	0	0	0.3	0.3	0	1	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	8/21/2024	0.71	0	0	0.71	0.71	0	1	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	8/21/2024	0	0	0	0		0	0	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	8/21/2024	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/21/2024	0	0	0	0		0	0	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/21/2024	0	0	0	0		0	0	0
UNR_0824_3.9	YES	2024-09-06T07:30:00-05:00	8/21/2024	0.99	0	0	0.99	0.99	0	350	0
UNR_0824_3.9	NO	2024-09-06T07:30:00-05:00	8/21/2024	0.02	0	0	0.02	0.02	0	350	0
UNR_0924_3.9	YES	2024-10-04T07:30:00-05:00	8/21/2024	0.83	0	0	0.83	0.83	0	100	0
UNR_0924_3.9	NO	2024-10-04T07:30:00-05:00	8/21/2024	0.18	0	0	0.18	0.18	0	100	0
